send_date,Audit Date,spbu_no,region,year,address,city_name,tipe_spbu,rayon,audit_level,audit_next,result,Total Score,SSS,EQnQ,RFS,kelas_spbu,penalty_alerts
2025-10-25,2025-10-20,34-17421,III,2025,Jln. Raya Hankam no. 4,Kodya Bekasi,DODO,SBM Karawang I Fuel,BOA1,BOA2,NOT CERTIFIED,84.56,74.67,83.71,92.18,Basic,"Masa Berlaku APAR, Izin Prinsip"
2025-10-21,2025-10-20,64-75309,VI,2025,"JL. PENDIDIKAN KEC.TELUK LINGGA, KAB. KUTAI TIMUR",KAB. KUTAI TIMUR,DODO,SBM Kaltimut III Fuel,BOA1,BOA2,NOT CERTIFIED,49.47,39.67,61.04,48.15,Basic,"Salam, Izin Prinsip, APAB, APAR, Masa Berlaku APAR, Pelumas"
2025-10-25,2025-10-20,34-17311,III,2025,"JL.BOULEVARD 3 PERUM HARVEST CITY KEL RAGEMANUNGGAL KEC SETU, KAB. BEKASI, JAWA BARAT",Kabupaten Bekasi,DODO,SBM Karawang I Fuel,BOA1,CA,CERTIFIED,88.48,87.33,86.39,90.83,Basic,
2025-10-20,2025-10-20,64-78702,VI,2025,JL. LINTAS SELATAN DS. MUJAN KEC. B,Kab Kapuas Hulu,DODO,SBM Kalbar II Fuel,BOA1,BOA2,NOT CERTIFIED,51.2,45.67,64.64,45.13,Basic,"APAR, Grounding, Masa Berlaku APAR, APAB, Produk JBU, Izin Prinsip, Pelumas, HP"
2025-10-22,2025-10-20,34-45525,III,2025,Jl Raya Jatimulya RT 05 RW 01 Desa Jatimulya Kec Cidahu,Kabupaten Kuningan,DODO,SBM Cirebon I Fuel,BOA1,BOA2,NOT CERTIFIED,84.86,66.00,93.68,92.41,Basic,CCTV
2025-10-20,2025-10-20,33-43201,III,2025,JL. RAY. SINDANGBARANG - CIDAUN DS.SEGETEN KEC.SINDANGBARANG CIANJUR,Kabupaten Cianjur,CODO,SBM Sukabumi I Fuel,BOA1,BOA2,NOT CERTIFIED,68.14,67.33,40.28,90.02,Basic,Izin Prinsip
2025-10-25,2025-10-20,34-17420,III,2025,Kota Bekasi,Kodya Bekasi,DODO,SBM Karawang I Fuel,BOA1,BOA2,NOT CERTIFIED,84.78,88.00,77.77,87.62,Basic,Izin Prinsip
2025-10-20,2025-10-20,64-76102,VI,2025,"JL. MAYJEND. SUTOYO No.46, Kodya Balikpapan",KOTA BALIKPAPAN,DODO,SBM Kaltimut I Fuel,BOA1,BOA2,NOT CERTIFIED,79.37,76.00,95.74,69.62,Basic,"Pelumas, Masa Berlaku APAR, Izin Prinsip, APAB"
2025-10-20,2025-10-20,64-756006,VI,2025,"Jl. Soekarno Hatta, Kel.Swarga Bara, Kec. Sangatta Utara",Kab Kutai Timur,DODO,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,51.61,41.33,38.67,69.02,Basic,"Izin Prinsip, Salam, APAB, Pelumas"
2025-10-20,2025-10-20,64-73801,VI,2025,"JL. NEGARA KM.6 (MUARA TEWEH- BANJARMASIN), KAB. BARITO UTARA",KAB. BARITO UTARA,DODO,SBM Kalteng III Fuel,BOA1,BOA2,NOT CERTIFIED,68.12,52.33,91.79,62.02,Basic,"Masa Berlaku APAR, APAR, Izin Prinsip"
2025-10-21,2025-10-20,64-77309,VI,2025,"JL. HARM AYOEB, KEL. BEDUNGUN, KEC.",Kab Berau,DODO,SBM Kaltimut III Fuel,BOA1,BOA2,NOT CERTIFIED,93.57,85.67,100.00,94.68,Basic,Izin Prinsip
2025-10-22,2025-10-18,34-17558,III,2025,"DS. MANGUNJAYA, TAMBUN",Kab Bekasi,DODO,SBM Karawang I Fuel,BOA1,CA,CERTIFIED,88.06,80.67,87.28,93.92,Basic,
2025-10-25,2025-10-18,74-91215,VII,2025,Jl. Poros Pinrang-Enrekang,Kab. Pinrang,DODO,SBM Sulselbar III Fuel,BOA1,BOA2,NOT CERTIFIED,62.66,49.00,51.58,80.47,Basic,"Izin Prinsip, Masa Berlaku APAR, Pelumas, APAR"
2025-10-20,2025-10-18,64-78618,VI,2025,"JL. RAYA SINTANG - PUTTUSIBAU, DESA",Kab Sintang,DODO,SBM Kalbar II Fuel,BOA1,BOA2,NOT CERTIFIED,59.96,35.67,79.21,64.03,Basic,"Izin Prinsip, HP, Pelumas, Masa Berlaku APAR"
2025-10-20,2025-10-18,64-73803,VI,2025,"JL. BRIGJEND. KATAMSO KM.2 KEL.MELAYU, KAB. BARITO UTARA",KAB. BARITO UTARA,DODO,SBM Kalteng III Fuel,BOA1,BOA2,NOT CERTIFIED,76.11,53.33,98.99,76.02,Basic,"Pelumas, Izin Prinsip, APAR"
2025-10-20,2025-10-18,64-75204,VI,2025,"JL. MOH. HATTA 05/08 KEL.MUARA JAWA, Kab. Kutai Kartanegara",KAB. KUTAI KERTANEGA,DODO,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,60.42,59.00,54.75,65.75,Basic,"Masa Berlaku APAR, Pelumas, APAB, Izin Prinsip"
2025-10-22,2025-10-18,83-97702,VIII,2025,Jl. Boulevard Dodoku Danau Ali Kelurahan Soa Siu,KOTA TERNATE,CODO I,SBM Maluku Utara I,BOA1,BOA2,NOT CERTIFIED,43.83,44.00,15.78,64.26,Basic,"CCTV, Pelumas, Izin Prinsip"
2025-10-22,2025-10-18,14-223359,I,2025,"UNJUR, KEL. UNJUR, KEC. SIMANINDO",Kab. Samosir,DODO,SBM Sibolga II Fuel,BOA1,BOA2,NOT CERTIFIED,77.81,69.67,67.71,91.50,Basic,"Pelumas, Izin Prinsip"
2025-10-22,2025-10-18,34-45129,III,2025,"DS. LUNG BENDA, KEC.PALIMANAN CRB, KABUPATEN CIREBON",Kabupaten Cirebon,DODO,SBM Cirebon I Fuel,BOA1,CA,CERTIFIED,89.53,80.67,96.35,91.08,Basic,
2025-10-25,2025-10-18,74-91218,VII,2025,Jl. Briptu Suherman (Jalan Lingkar) Kel. Jaya Kec. Watangsawitto  Pinrang,Kab. Pinrang,DODO,SBM Sulselbar III Fuel,BOA1,BOA2,NOT CERTIFIED,82.78,65.67,93.10,87.88,Basic,Pelumas
2025-10-22,2025-10-18,13-277521,I,2025,"Jl. Raya Muara Labuh, Pakan Rabaa Utara, Kec. Koto Parik Gadang Diateh, Kabupaten Solok Selatan",Kab. Solok Selatan,CODO I,SBM Sumatera Barat II Fuel,BOA1,BOA2,NOT CERTIFIED,60.21,39.00,53.38,81.68,Basic,"Izin Prinsip, Pelumas, CCTV"
2025-10-20,2025-10-18,64-796001,VI,2025,JL.SIDOMULYO KM.24 MELAWI,Kab Melawi,DODO,SBM Kalbar I Fuel,BOA1,BOA2,NOT CERTIFIED,54.73,42.33,67.71,53.33,Basic,"HP, Pelumas, Izin Prinsip, Masa Berlaku APAR, APAR"
2025-10-20,2025-10-18,24-34110,II,2025,JL. RAYA LINTAS TIMUR,Kab Lampung Timur,DODO,SBM Lampung II Fuel,BOA1,BOA2,NOT CERTIFIED,81.32,79.00,85.34,80.02,Basic,Masa Berlaku APAR
2025-10-22,2025-10-18,34-45241,III,2025,"JALAN RAYA CIREBON INDRAMAYU, DESA",Kabupaten Indramayu,DODO,SBM Cirebon II Fuel,BOA1,CA,CERTIFIED,93.91,84.67,98.99,97.15,Basic,
2025-10-20,2025-10-18,64-75206,VI,2025,"JL. RAYA HANDIL KEL. SUNGAI SELUANG, KEC.SAMBOJA, KAB. KUKAR, Kab. Kutai Kartanegara",KAB. KUTAI KERTANEGA,DODO,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,42.65,11.67,56.10,55.80,Basic,"Salam, APAR, Trims, Nol, Izin Prinsip, APAB, Masa Berlaku APAR"
2025-10-22,2025-10-18,14-211262,I,2025,"DESA BAHAPAL RAYA, KEC. RAYA",Kab Simalungun,DODO,SBM Medan III Fuel,BOA1,BOA2,NOT CERTIFIED,37.29,37.00,11.71,56.61,Basic,"CCTV, Izin Prinsip, Pelumas, APAB, APAR"
2025-10-20,2025-10-18,64-73809,VI,2025,"JL. PRAMUKA RT.16 KEL.LANJAS KEC.MUARA TEWEH , KAB. BARITO UTARA",KAB. BARITO UTARA,DODO,SBM Kalteng III Fuel,BOA1,BOA2,NOT CERTIFIED,67.55,46.67,88.13,67.38,Basic,"Pelumas, Izin Prinsip, Masa Berlaku APAR"
2025-10-31,2025-10-17,64-76124,VI,2025,JL.Mulawarman No.86 RT.05 Teritip,KAB. PENAJAM,DODO,SBM Kaltimut I Fuel,BOA1,CA,CERTIFIED,90.79,86.00,98.94,87.78,Basic,
2025-10-18,2025-10-17,64-751027,VI,2025,Jl. H.M Rifaddin Kel. Harapan Baru,KOTA SAMARINDA,DODO,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,52.71,35.33,70.48,52.42,Basic,"APAB, Pelumas, Salam, Masa Berlaku APAR, Izin Prinsip"
2025-10-18,2025-10-17,64-76115,VI,2025,"JL. SOEKARNO-HATTA KM.9, Kodya Balikpapan",KOTA BALIKPAPAN,DODO,SBM Kaltimut I Fuel,BOA1,BOA2,NOT CERTIFIED,64.17,53.33,78.21,61.54,Basic,"APAB, CCTV, Izin Prinsip, Pelumas"
2025-10-18,2025-10-17,64-75105,VI,2025,"JL. RAYA KM 17 SAMARINDA-BADAK, KOTA SAMARINDA",KOTA SAMARINDA,DODO,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,32.15,31.67,10.09,49.05,Basic,"HP, APAB, CCTV, Izin Prinsip, Salam, Masa Berlaku APAR, APAR, Pelumas"
2025-10-22,2025-10-17,14-282635,I,2025,"Jl. Arifin Ahmad No.Kelurahan, Sidomulyo Tim., Kec. Marpoyan Damai, Kota Pekanbaru",Kodya Pekan Baru,DODO,SBM Riau I Fuel,BOA1,CA,CERTIFIED,95.24,87.33,100.00,97.51,Basic,
2025-10-22,2025-10-17,14-222253,I,2025,JL.RAYA TIGA LINGGA,Kab Dairi,DODO,SBM Medan V Fuel,BOA1,BOA2,NOT CERTIFIED,50.87,20.00,41.77,80.35,Basic,"Produk JBU, DU Dispenser, Nol, Izin Prinsip, Trims, CCTV, Pelumas, Salam, HP"
2025-10-22,2025-10-17,34-15205,III,2025,"JL.PRANCIS DS.JATIMULYA KEC.KOSAMBI, KAB. TANGERANG",Kabupaten Tangerang,DODO,SBM Banten I Fuel,BOA1,CA,CERTIFIED,90.69,84.00,100.00,88.61,Basic,
2025-10-22,2025-10-17,34-45226,III,2025,JL.RY BANGKIR ARAHAN BLOK KANGKUNG,Kabupaten Indramayu,DODO,SBM Cirebon II Fuel,BOA1,BOA2,NOT CERTIFIED,68.84,61.33,77.82,67.14,Basic,"Izin Prinsip, APAB, Pelumas"
2025-10-17,2025-10-17,64-76109,VI,2025,"JL. MT.HARYONO 35, Kodya Balikpapan",KOTA BALIKPAPAN,DODO,SBM Kaltimut I Fuel,BOA1,BOA2,NOT CERTIFIED,78.78,81.67,91.73,67.08,Basic,"Izin Prinsip, CCTV, Pelumas"
2025-10-22,2025-10-16,31-45102,III,2025,JL. BRIGJEND DHARSONO BY.PASS,Kodya Cirebon,COCO,SBM Cirebon I Fuel,BOA1,BOA2,NOT CERTIFIED,90.47,86.33,100.00,86.42,Basic,Pelumas
2025-10-22,2025-10-16,14-272554,I,2025,"Jl. Raya Padang Panjang-Batusangkar, Cubadak, Kec. Lima Kaum, Kabupaten Tanah Datar",Kab. Tanah Datar,DODO,SBM Sumatera Barat II Fuel,BOA1,BOA2,NOT CERTIFIED,30.62,15.00,27.78,44.18,Basic,"Nol, Izin Prinsip, APAR, Masa Berlaku APAR, Pelumas, APAB, Trims, Salam, Grounding"
2025-10-19,2025-10-16,34-17403,III,2025," JL.RY.JATIBENING, KODYA BEKASI",Kodya Bekasi,DODO,SBM Karawang I Fuel,BOA1,BOA2,NOT CERTIFIED,89.14,84.67,98.94,85.16,Basic,Izin Prinsip
2025-10-16,2025-10-16,64-74801,VI,2025,JL. PALANGKA RAYA KUALA KURUN KE,Kab Pulang Pisau,DODO,SBM Kalteng II Fuel,BOA1,BOA2,NOT CERTIFIED,44.65,46.00,25.23,58.11,Basic,"APAR, CCTV, Pelumas, HP, APAB, Masa Berlaku APAR, Izin Prinsip"
2025-10-16,2025-10-16,64-78617,VI,2025,JL. MENSIKU JAYA KEL. KAPUAS KIRI H,Kab Sintang,DODO,SBM Kalbar II Fuel,BOA1,BOA2,NOT CERTIFIED,54.06,50.67,49.56,60.14,Basic,"Masa Berlaku APAR, APAR, Izin Prinsip, Pelumas"
2025-10-22,2025-10-16,14-221294,I,2025,"JL. LINTAS KABANJAHE - KOTA CANE, D",Kab Karo,DODO,SBM Medan V Fuel,BOA1,BOA2,NOT CERTIFIED,75.46,47.00,82.96,91.50,Basic,"Nol, Pelumas"
2025-10-15,2025-10-15,44-57508,IV,2025,"DS KEDUNGJAMBAL, KEC. TAWANGSARI, KAB. SUKOHARJO",Kab. Sukoharjo,DODO,SBM Yogyakarta III Fuel,BOA1,BOA2,NOT CERTIFIED,79.19,80.33,90.92,68.97,Basic,"Pelumas, CCTV, APAB, Grounding, Izin Prinsip"
2025-10-22,2025-10-15,13-262511,I,2025,JL. JORONG AIR PUTIH NAGARI SARILAM,Kab Lima Puluh Kota,CODO,SBM Sumatera Barat II Fuel,BOA1,CA,CERTIFIED,92.12,85.00,100.00,91.61,Basic,
2025-10-16,2025-10-15,64-78615,VI,2025,JL. RAYA SINTANG PONTIANAK KM.10,Kab Sintang,DODO,SBM Kalbar II Fuel,BOA1,BOA2,NOT CERTIFIED,75.46,61.67,93.68,72.34,Basic,"APAB, Pelumas, Izin Prinsip"
2025-10-16,2025-10-15,64-73503,VI,2025,Jl. Trans Kalimantan Kelurahan Barimba Kec Kapuas Hilir Kabupaten Kapuas,KAB. KAPUAS,DODO,SBM Kalteng I Fuel,BOA1,BOA2,NOT CERTIFIED,88.6,85.00,90.66,89.34,Basic,"Izin Prinsip, CCTV"
2025-10-16,2025-10-15,24-341156,II,2025,JL. LINTAS PANTAI TIMUR TRANS SUMAT,Kab Lampung Tengah,DODO,SBM Lampung II Fuel,BOA1,BOA2,NOT CERTIFIED,79.83,75.67,91.38,74.30,Basic,"Pelumas, Masa Berlaku APAR"
2025-10-22,2025-10-15,34-45108,III,2025,JL. BRIGJEN DHARSONO NO. 13,Kabupaten Cirebon,DODO,SBM Cirebon I Fuel,BOA1,CA,CERTIFIED,91.94,82.67,100.00,92.52,Basic,
2025-10-15,2025-10-15,54-80503,V,2025,DESA SINGAKERTA,Kab Gianyar,DODO,SBM Bali I Fuel,BOA1,BOA2,NOT CERTIFIED,48.61,56.67,54.12,37.72,Basic,"Masa Berlaku APAR, Grounding, HP, DU Dispenser, APAR, Izin Prinsip, APAB, CCTV, Pelumas"
2025-10-16,2025-10-15,34-16117,III,2025,"Jl.Re.Abdullah No.16, KODYA BOGOR",Kodya Bogor,DODO,SBM Jabode IV Fuel,BOA1,BOA2,NOT CERTIFIED,89.72,75.67,99.04,93.26,Basic,
2025-10-16,2025-10-15,64-78616,VI,2025,JL.LINTAS MELAWI RT.21/02 DESA BANI,Kab Sintang,DODO,SBM Kalbar II Fuel,BOA1,BOA2,NOT CERTIFIED,57.2,54.00,45.48,68.50,Basic,"Masa Berlaku APAR, CCTV, Pelumas, APAR, Izin Prinsip"
2025-10-22,2025-10-15,44-50116,IV,2025,"JL. PENGAPON, KOTA SEMARANG",Semarang Kota,DODO,SBM Semarang I Fuel,BOA1,BOA2,NOT CERTIFIED,81.25,71.67,89.29,82.40,Basic,APAB
2025-10-16,2025-10-15,64-73502,VI,2025,"JL. PEMUDA NO. 13 RT.II KUALA KAPUAS, KAB. KAPUAS",KAB. KAPUAS,DODO,SBM Kalteng I Fuel,BOA1,BOA2,NOT CERTIFIED,54.91,49.00,51.58,61.43,Basic,"Pelumas, APAR, HP, Izin Prinsip, CCTV"
2025-10-15,2025-10-14,64-73504,VI,2025,"Jl. Patih Kelurahan Selat Barat, Kec. Selat, Kab. Kapuas",KAB. KAPUAS,DODO,SBM Kalteng I Fuel,BOA1,BOA2,NOT CERTIFIED,63,51.00,47.95,83.39,Basic,"Pelumas, Izin Prinsip"
2025-10-15,2025-10-14,24-35348,II,2025,"JL. RAYA NATAR, CANDI MAS - NATAR",Kab Lampung Selatan,DODO,SBM Lampung III Fuel,BOA1,BOA2,NOT CERTIFIED,44.49,51.67,29.67,49.95,Basic,"HP, Izin Prinsip, CCTV, APAR, Masa Berlaku APAR, DU Dispenser, APAB, Pelumas"
2025-10-15,2025-10-14,24-341131,II,2025,JL. SAWI KEL. TEJO AGUNG,Kota Metro,DODO,SBM Lampung II Fuel,BOA1,BOA2,NOT CERTIFIED,60.83,44.00,75.69,62.33,Basic,"Masa Berlaku APAR, APAR, Pelumas"
2025-10-14,2025-10-14,64-735001,VI,2025,JL. PEMUDA NO. 14 KUALA KAPUAS,Kab Kapuas Hulu,DODO,SBM Kalteng I Fuel,BOA1,BOA2,NOT CERTIFIED,56.72,44.33,47.54,73.10,Basic,"Pelumas, HP, APAR, Izin Prinsip"
2025-10-13,2025-10-13,54-68431,V,2025,DS. SUMBER MULYO KEC. PESANGGARAN,Kab Banyuwangi,DODO,SBM Malang III Fuel,BOA1,BOA2,NOT CERTIFIED,88.21,66.67,100.00,95.52,Basic,
2025-10-15,2025-10-13,34-16111,III,2025,JL. RY TAJUR,Kota Bogor,DODO,SBM Jabode IV Fuel,BOA1,BOA2,NOT CERTIFIED,65.98,57.67,72.30,66.94,Basic,"Izin Prinsip, APAR, Masa Berlaku APAR"
2025-10-13,2025-10-11,64-73113,VI,2025,"Jln Ir.Soekarno, Kel.Menteng",KOTA PALANGKARAYA,,SBM Kalteng I Fuel,BOA1,BOA2,NOT CERTIFIED,85.05,72.67,94.63,87.09,Basic,Izin Prinsip
2025-10-13,2025-10-11,54-68313,V,2025,DS LANDANGAN KEC. KAPONGAN,Kab Situbondo,DODO,SBM Malang III Fuel,BOA1,BOA2,NOT CERTIFIED,45.8,23.33,70.25,44.14,Basic,"Masa Berlaku APAR, CCTV, Pelumas, Izin Prinsip, Trims, Salam, Produk JBU, APAR, Nol"
2025-10-13,2025-10-11,64-73112,VI,2025,JL. RAYA TJILIK RIWUT KM. 13 KEL.PE,Kota Palangkaraya,DODO,SBM Kalteng I Fuel,BOA1,BOA2,NOT CERTIFIED,08.05,0.00,0.00,20.12,Basic,"Produk JBU, APAR, Izin Prinsip, Grounding, CCTV, Salam, HP, APAB, Masa Berlaku APAR, DU Dispenser, Trims, Pelumas, Nol"
2025-10-14,2025-10-11,54-86202,V,2025,"DESA LEWOLOBA, KEC ILE MANDIRI",Kab Flores Timur,DODO,SBM NTT II Fuel,BOA1,BOA2,NOT CERTIFIED,68.15,65.33,59.78,76.89,Basic,"Pelumas, Izin Prinsip"
2025-10-15,2025-10-10,14-211271,I,2025,JL. RAYA P.SIANTAR-HUTABAYU DS.HUTA,Kab Simalungun,DODO,SBM Medan III Fuel,BOA1,BOA2,NOT CERTIFIED,34.67,33.33,18.77,46.63,Basic,"Salam, Pelumas, CCTV, Izin Prinsip, Nol, Trims, Masa Berlaku APAR, APAR"
2025-10-14,2025-10-10,54-86201,V,2025,"KEL. PUKENTOBI, WANGI BAO-LARANTUKA",Kab Flores Timur,DODO,SBM NTT II Fuel,BOA1,BOA2,NOT CERTIFIED,88.7,85.67,80.83,97.00,Basic,Izin Prinsip
2025-10-13,2025-10-10,64-75202,VI,2025,"JL. BUNG TOMO, KEL. BAQA, KEC. SAMA",Kota Samarinda,DODO,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,78.63,72.67,95.76,70.30,Basic,"Izin Prinsip, CCTV"
2025-10-14,2025-10-10,54-80506,V,2025,"JL. RAYA DESA CELUK, KECAMATAN SUKA",Kab Gianyar,DODO,SBM Bali I Fuel,BOA1,BOA2,NOT CERTIFIED,84.7,74.67,98.99,81.44,Basic,"Masa Berlaku APAR, APAR"
2025-10-13,2025-10-10,64-73115,VI,2025,"JL. RAJAWALI, KEL. PALANGKA, KEC. J",Kota Palangkaraya,DODO,SBM Kalteng I Fuel,BOA1,CA,CERTIFIED,91.81,85.33,100.00,90.52,Basic,
2025-10-13,2025-10-10,64-751026,VI,2025,"JL. POROS SAMARINDA - BONTANG, SUNG",Kota Samarinda,DODO,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,89.25,87.33,86.30,92.90,Basic,Izin Prinsip
2025-10-13,2025-10-09,64-75203,VI,2025,JL. TRIKORA NO.1 KEC.PALARAN,Kota Samarinda,DODO,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,66.96,67.33,71.29,62.53,Basic,"APAB, Pelumas, Masa Berlaku APAR, Izin Prinsip"
2025-10-14,2025-10-09,54-86108,V,2025,JL. DON JUANG KEL. KOTA UNENG KEC.,Kab Sikka,DODO,SBM NTT II Fuel,BOA1,BOA2,NOT CERTIFIED,84.19,89.00,83.71,80.95,Basic,Izin Prinsip
2025-10-14,2025-10-09,54-80159,V,2025,JL. KEBO IWO III KEL. PADANG SAMBIA,Kota Denpasar,DODO,SBM Bali I Fuel,BOA1,BOA2,NOT CERTIFIED,73.56,56.67,83.71,78.09,Basic,"APAR, HP"
2025-10-13,2025-10-09,64-75210,VI,2025,JL. POROS ANGGANA-SAMARINDA,Kab KutaiKartanegara,DODO,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,82.31,77.67,79.62,87.80,Basic,"Pelumas, Izin Prinsip"
2025-10-14,2025-10-09,54-80126,V,2025,JL. BUANA RAYA 101,Kota Denpasar,DODO,SBM Bali I Fuel,BOA1,BOA2,NOT CERTIFIED,37.58,52.67,2.13,52.26,Basic,"Pelumas, CCTV, DU Dispenser, Izin Prinsip, HP, Masa Berlaku APAR, APAR"
2025-10-15,2025-10-08,84-98802,VIII,2025,Jl Perintis  Bumi Wonorejo,Kab Nabire,,SBM Papua Tengah I,BOA1,BOA2,NOT CERTIFIED,92.33,91.00,100.00,87.58,Basic,"APAR, Grounding, Pelumas"
