send_date,Audit Date,spbu_no,region,year,address,city_name,tipe_spbu,rayon,audit_level,audit_next,result,Total Score,SSS,EQnQ,RFS,kelas_spbu,penalty_alerts
2025-11-22,2025-11-20,54-84203,V,2025,JLHABUBAKAR AHMAD KELKANDAIDUA,Kab Dompu,,SBM NTB II Fuel,BOA1,BOA2,NOT CERTIFIED,64.9,73.00,56.74,64.17,Basic,"APAR, Pelumas, Izin Prinsip"
2025-11-22,2025-11-20,64-792008,VI,2025,JL. DWIKORA DS. JAGOI BABANG KEC. J,Kab Bengkayang,,SBM Kalbar I Fuel,BOA1,BOA2,NOT CERTIFIED,56.69,49.00,66.94,54.87,Basic,"Masa Berlaku APAR, HP, CCTV, Izin Prinsip, APAR, APAB, Pelumas"
2025-11-22,2025-11-20,64-71509,VI,2025,JL. PROPINSI KALSEL KALTIM DS. SERA,Kab Tabalong,,SBM Kalsel II Fuel,BOA1,BOA2,NOT CERTIFIED,48.84,57.33,30.54,56.19,Basic,"Pelumas, Grounding, Izin Prinsip, APAR"
2025-11-24,2025-11-20,33-16301,III,2025,JL.RY.PARUNG,Kab Bogor,,SBM Jabode V Fuel,BOA1,BOA2,NOT CERTIFIED,70.84,70.67,79.56,64.44,Basic,"APAR, Masa Berlaku APAR, Izin Prinsip, Grounding"
2025-11-22,2025-11-20,54-80315,V,2025,DS. SIBANG KAJE,Kab Badung,,SBM Bali II Fuel,BOA1,BOA2,NOT CERTIFIED,75.06,65.67,88.71,71.38,Basic,APAB
2025-11-22,2025-11-20,64-708012,VI,2025,"JL. A. YANI NO. RT.04/002, KEL. BEN",Kab Tanah Laut,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,55.01,58.67,49.50,56.40,Basic,"Pelumas, Grounding, APAR, Masa Berlaku APAR, Izin Prinsip, HP"
2025-11-24,2025-11-20,34-46308,III,2025,JL RY CIJULANG NO191,Kab Pangandaran,,SBM Bandung IV Fuel,BOA1,BOA2,NOT CERTIFIED,76.44,74.00,86.28,70.90,Basic,"APAR, Masa Berlaku APAR"
2025-11-22,2025-11-20,74-95314,VII,2025,Jl. Trans Sulawesi Desa Pakuweru Utara Kecamatan Tengah,Kab Minahasa Selatan,DODO,SBM Sulutgo II Fuel,BOA1,CA,CERTIFIED,95.11,92.33,98.99,94.23,Basic,
2025-11-22,2025-11-19,74-92405,VII,2025,LEMBANG GANTARANG KEKE RT00 RW00,Kab Bantaeng,,SBM Sulselbar II Fuel,BOA1,BOA2,NOT CERTIFIED,66.18,60.67,60.51,74.45,Basic,"Masa Berlaku APAR, Izin Prinsip"
2025-11-20,2025-11-19,34-10402,III,2025,Jl. Pramuka No. 56-57,Kota Jakarta Pusat,DODO,SBM Jabode I Fuel,BOA1,BOA2,NOT CERTIFIED,88.17,75.67,100.00,88.23,Basic,
2025-11-24,2025-11-19,24-36170,II,2025,"Jalan Lingkar Selatan Kelurahan Kenali Asam Bawah Kecamatan Kota Baru, Kota Jambi ",Kota Jambi,DODO,SBM Jambi I Fuel,BOA1,CA,CERTIFIED,95.98,91.33,99.04,97.28,Basic,
2025-11-20,2025-11-19,64-70713,VI,2025,"JL. A. YANI KM 33, RT 06, KEL. LOKT",Kota Banjarbaru,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,55.79,54.00,31.14,75.72,Basic,"Masa Berlaku APAR, Pelumas, APAR, Izin Prinsip"
2025-11-19,2025-11-19,64-76202,VI,2025,"JL.LONG KALI RT.007, KUARO PASIR",Kab Paser,,SBM Kaltimut I Fuel,BOA1,BOA2,NOT CERTIFIED,64.65,46.67,91.73,58.00,Basic,"APAR, Izin Prinsip, APAB, Masa Berlaku APAR, Pelumas"
2025-11-25,2025-11-19,34-42112,III,2025,Jl. Raya karang antu KM 5 kasemen,Kota Serang,,SBM Banten II Fuel,BOA1,CA,CERTIFIED,89.9,81.33,95.96,91.75,Basic,
2025-11-19,2025-11-19,64-71411,VI,2025,JL. IDHAM KHALID KEL. KERAMAT KEC.,Kab Hulu Sungai Utr,,SBM Kalsel II Fuel,BOA1,BOA2,NOT CERTIFIED,52.52,0.00,83.71,68.84,Basic,"Trims, APAR, Izin Prinsip, Salam, HP, Pelumas"
2025-11-19,2025-11-19,54-63115,V,2025,Ds. Pilangrejo Kec. Pilangkenceng Kab. Madiun,Kab Madiun,DODO,SBM Kediri III Fuel,BOA1,CA,CERTIFIED,88.71,81.00,90.42,93.13,Basic,
2025-11-19,2025-11-19,24-35246,II,2025,JL MARTADINATA,Kota Bandar Lampung,,SBM Lampung I Fuel,BOA1,BOA2,NOT CERTIFIED,92.07,79.67,100.00,95.35,Basic,
2025-11-19,2025-11-19,64-79120,VI,2025,JL. BASUKI RAHMAT DS. BHAKTI MULYA,Kab Bengkayang,,SBM Kalbar I Fuel,BOA1,BOA2,NOT CERTIFIED,64.46,43.33,86.39,63.85,Basic,"Izin Prinsip, APAR, Masa Berlaku APAR, Pelumas"
2025-11-20,2025-11-19,74-95203,VII,2025,"JL A A MARAMIS, KEL PANIKI BAWA",Kota Manado,,SBM Sulutgo I Fuel,BOA1,BOA2,NOT CERTIFIED,93.15,94.00,98.99,88.12,Basic,"Izin Prinsip, Pelumas"
2025-11-20,2025-11-19,54-84309,V,2025,DSN BUKIT TINGGI DS DATE KEC LAP,Kab Sumbawa,,SBM NTB II Fuel,BOA1,BOA2,NOT CERTIFIED,52.35,57.00,60.04,42.41,Basic,"Izin Prinsip, APAR, Masa Berlaku APAR, APAB, Pelumas, HP, CCTV"
2025-11-19,2025-11-19,54-63113,V,2025,Ds. Jeruk Gulung Kec. Balerejo kab. Madiun,Kab Madiun,DODO,SBM Kediri III Fuel,BOA1,BOA2,NOT CERTIFIED,48.64,40.67,60.13,45.68,Basic,"Salam, Izin Prinsip, Pelumas, APAR, APAB, Masa Berlaku APAR"
2025-11-19,2025-11-19,64-708011,VI,2025,JL.RAYA TAKISUNG RT.09 DESA BANUA L,Kab Tanah Laut,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,38.39,39.33,19.61,51.78,Basic,"Pelumas, HP, APAR, Izin Prinsip, Produk JBU, Masa Berlaku APAR"
2025-11-25,2025-11-19,24-31388,II,2025,Jl. Lintas Prabumulih - Muara Enim,Muara Enim,,SBM Sumsel II Fuel,BOA1,BOA2,NOT CERTIFIED,75.07,64.00,83.52,76.97,Basic,"Izin Prinsip, APAR"
2025-11-22,2025-11-19,74-93544,VII,2025,LOKASI KEL.RATE-RATE KEC.TIRAWUTA,Kab Kolaka Timur,,SBM Sultra III Fuel,BOA1,BOA2,NOT CERTIFIED,66.06,60.00,61.68,73.90,Basic,Masa Berlaku APAR
2025-11-25,2025-11-19,14-263594,I,2025,"JL. KP. JUAR JORONG RANAH SALIDO, K",Kab Pasaman Barat,,SBM Sumatera Barat I Fuel,BOA1,BOA2,NOT CERTIFIED,61.74,58.00,60.04,65.43,Basic,"Masa Berlaku APAR, APAR, Pelumas, DU Dispenser"
2025-11-19,2025-11-19,63-73101,VI,2025,JL. TJILIK RIWUT KM.31 KEL. BANTURU,Kota Palangkaraya,,SBM Kalteng I Fuel,BOA1,BOA2,NOT CERTIFIED,72.39,62.78,88.90,66.62,Basic,"Pelumas, Izin Prinsip, Masa Berlaku APAR, APAR"
2025-11-19,2025-11-19,54-63308,V,2025,Ds. Barat Kec. Karangmojo Kab. Magetan,Kab Magetan,DODO,SBM Kediri III Fuel,BOA1,CA,CERTIFIED,90.37,82.67,95.21,92.43,Basic,
2025-11-20,2025-11-19,54-84301,V,2025,JL JURUSAN SUMBAWA TMR KM 4,Kab Sumbawa,,SBM NTB II Fuel,BOA1,BOA2,NOT CERTIFIED,56.14,49.00,47.01,68.35,Basic,"APAR, Pelumas, Izin Prinsip, CCTV"
2025-11-19,2025-11-19,64-79117,VI,2025,JL. HAYA SALAMANTAN DS. PASTI JAYA,Kab Bengkayang,,SBM Kalbar I Fuel,BOA1,BOA2,NOT CERTIFIED,51.82,48.33,47.97,56.84,Basic,"APAR, Izin Prinsip, Masa Berlaku APAR, HP, Pelumas"
2025-11-19,2025-11-19,63-70604,VI,2025,"JL. GUBERNUR SOEBARDJO, DESA PASAR",Kab Banjar,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,57.49,52.33,65.79,55.12,Basic,"APAB, Izin Prinsip, Pelumas, APAR"
2025-11-19,2025-11-19,64-70813,VI,2025,"JL. A YANI RT 13 RW 04, KEL. PANYIP",Kab Tanah Laut,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,63.63,53.33,63.25,71.65,Basic,"Pelumas, APAB, Izin Prinsip"
2025-11-19,2025-11-18,64-76114,VI,2025,JL. AMD 36 RT.30 NO.48,Kota Balikpapan,,SBM Kaltimut I Fuel,BOA1,BOA2,NOT CERTIFIED,57.19,44.00,67.99,58.87,Basic,"Pelumas, Izin Prinsip, Nol, HP, Salam, APAR, APAB"
2025-11-20,2025-11-18,54-84312,V,2025,JL GARUDA KM 7 DESA KARANG DIMA K,Kab Sumbawa,,SBM NTB II Fuel,BOA1,BOA2,NOT CERTIFIED,46.07,27.00,47.01,60.05,Basic,"Masa Berlaku APAR, Salam, Izin Prinsip, Pelumas, APAR"
2025-11-19,2025-11-18,64-70618,VI,2025,"JL. KERTAK BARU RT 004, DESA TELOK",Kab Banjar,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,62.5,51.33,71.44,63.92,Basic,"APAR, Masa Berlaku APAR, Pelumas, Izin Prinsip"
2025-11-19,2025-11-18,54-63218,V,2025,JL. RAYA PARON DS. NGELUNG KEC. PAR,Kab Ngawi,,SBM Kediri III Fuel,BOA1,BOA2,NOT CERTIFIED,58.97,65.67,49.56,61.08,Basic,"CCTV, Masa Berlaku APAR, Pelumas, APAR"
2025-11-19,2025-11-18,64-70801,VI,2025,"JL. A YANI, RT. 001, PELAIHARI",Kab Tanah Laut,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,62.99,75.00,63.25,53.80,Basic,"Izin Prinsip, Masa Berlaku APAR, Pelumas, APAR"
2025-11-19,2025-11-18,64-71205,VI,2025,"JL. LINGKAR SELATAN KEL.BAYANAN, KE",Kab Hulu Sungai Sel,,SBM Kalsel II Fuel,BOA1,BOA2,NOT CERTIFIED,37.36,0.00,36.08,65.95,Basic,"APAR, HP, Salam, Trims, Izin Prinsip, Pelumas"
2025-11-20,2025-11-18,74-91501,VII,2025,DESA TASIU KEC. KALUKKU,Kab Mamuju,,SBM Sulselbar V Fuel,BOA1,BOA2,NOT CERTIFIED,45.53,54.00,25.83,53.69,Basic,"Izin Prinsip, APAB, Pelumas, APAR, Masa Berlaku APAR"
2025-11-19,2025-11-18,63-70801,VI,2025,"JL. A. YANI, KM.81 KEL. TAJAU PECAH",Kab Tanah Laut,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,73.36,73.33,85.34,64.40,Basic,"Izin Prinsip, APAR, Pelumas, Masa Berlaku APAR"
2025-11-19,2025-11-18,54-63211,V,2025,DS.JOGOROGO KEC.JOGOROGO,Kab Ngawi,DODO,SBM Kediri III Fuel,BOA1,BOA2,NOT CERTIFIED,51.91,35.33,51.58,64.39,Basic,"Trims, APAB, Izin Prinsip, Salam, Nol, Masa Berlaku APAR, HP"
2025-11-19,2025-11-18,64-79407,VI,2025,JL.RAYA SINGKAWANG - SAMBAS,Kab Sambas,,SBM Kalbar I Fuel,BOA1,BOA2,NOT CERTIFIED,63.64,48.33,88.31,56.64,Basic,"HP, APAR, Masa Berlaku APAR, Pelumas, Izin Prinsip"
2025-11-20,2025-11-18,74-95208,VII,2025,"LINGKUNGAN II WOLOAN DUA,",Kota Tomohon,,SBM Sulutgo II Fuel,BOA1,CA,CERTIFIED,94.96,94.00,99.04,92.58,Basic,
2025-11-19,2025-11-18,64-74501,VI,2025,JL.PANGERAN PONEGORO KEL.TUMBANG AN,Kab Gunung Mas,,SBM Kalteng I Fuel,BOA1,BOA2,NOT CERTIFIED,76.03,72.67,90.92,67.48,Basic,"Pelumas, Izin Prinsip, APAR"
2025-11-19,2025-11-18,64-71409,VI,2025,JL. JERAMI HUSIN KEL. RANTAU BUJUR,Kab Hulu Sungai Utr,,SBM Kalsel II Fuel,BOA1,BOA2,NOT CERTIFIED,41.85,0.00,54.14,64.79,Basic,"Izin Prinsip, APAR, HP, Produk JBU, Pelumas, Trims, Salam"
2025-11-20,2025-11-18,74-91558,VII,2025,JL. SUDIRMAN MAMUJU,Kab Mamuju,,SBM Sulselbar V Fuel,BOA1,BOA2,NOT CERTIFIED,58.44,56.00,33.45,78.40,Basic,"Izin Prinsip, Pelumas"
2025-11-19,2025-11-18,34-43228,III,2025,JL.RY. TANGGEUNG DS.TANGGEUNG,Kab Cianjur,,SBM Sukabumi I Fuel,BOA1,BOA2,NOT CERTIFIED,57.43,45.67,52.89,69.37,Basic,"Masa Berlaku APAR, Pelumas, Grounding, HP, Izin Prinsip"
2025-11-20,2025-11-18,54-80310,V,2025,JL. ULUWATU - DS. JIMBARAN,Kab Badung,,SBM Bali II Fuel,BOA1,BOA2,NOT CERTIFIED,83.18,75.33,100.00,76.09,Basic,APAR
2025-11-19,2025-11-18,64-79409,VI,2025,"JL. SULTAN MOH. TSYAFIUDDIN, DESA D",Kab Sambas,,SBM Kalbar I Fuel,BOA1,BOA2,NOT CERTIFIED,44.4,16.67,52.75,58.21,Basic,"Pelumas, APAR, Trims, Izin Prinsip, Masa Berlaku APAR, Nol, Produk JBU, Salam"
2025-11-19,2025-11-18,54-63123,V,2025,Ds. Kwangsen Kec. Jiwan,Kab Madiun,DODO,SBM Kediri III Fuel,BOA1,BOA2,NOT CERTIFIED,38.98,36.33,26.50,49.76,Basic,"Izin Prinsip, Masa Berlaku APAR, Produk JBU, Pelumas, Salam, APAR, CCTV, HP, APAB"
2025-11-25,2025-11-18,24-301193,II,2025,JL JEND SUDIRMAN NO598 KELARIO K,Kota Palembang,,SBM Sumsel I Fuel,BOA1,BOA2,NOT CERTIFIED,85.78,73.00,95.96,88.18,Basic,Izin Prinsip
2025-11-19,2025-11-18,54-63224,V,2025,DSN. PEPEAN DS. SIDOMULYO KEC. NGRAMBE,Kab Ngawi,DODO,SBM Kediri III Fuel,BOA1,BOA2,NOT CERTIFIED,63.98,55.67,71.92,63.65,Basic,"APAB, Trims, Izin Prinsip, Salam, Masa Berlaku APAR, Pelumas"
2025-11-19,2025-11-18,64-70612,VI,2025,JL. AHMAD YNI KM.66 DS. CABE KEC. S,Kab Banjar,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,48.86,43.00,54.58,49.21,Basic,"Izin Prinsip, CCTV, DU Dispenser, APAR, Pelumas, Masa Berlaku APAR, HP"
2025-11-19,2025-11-18,64-708010,VI,2025,JL. A. YANI KM. 131 RT. 006 RW. 001,Kab Tanah Laut,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,43.7,33.67,36.45,56.69,Basic,"APAR, Trims, Izin Prinsip, APAB, CCTV, Pelumas, Masa Berlaku APAR, Salam"
2025-11-20,2025-11-17,54-83202,V,2025,JL SELAPARANG - CAKRANEGARA,Kota Mataram,,SBM NTB I Fuel,BOA1,BOA2,NOT CERTIFIED,69.79,55.67,81.02,72.46,Basic,APAR
2025-11-20,2025-11-17,74-91349,VII,2025,WONOMULYO,Kab Polewali Mandar,,SBM Sulselbar V Fuel,BOA1,BOA2,NOT CERTIFIED,66.43,84.67,37.71,74.39,Basic,"Pelumas, Izin Prinsip, CCTV"
2025-11-18,2025-11-17,34-43301,III,2025,JL.RY CIBADAK,Kab Sukabumi,,SBM Sukabumi I Fuel,BOA1,BOA2,NOT CERTIFIED,54.01,52.00,34.83,69.92,Basic,"Masa Berlaku APAR, CCTV, APAR"
2025-11-25,2025-11-17,24-36108,II,2025,Jl. Soekarno Hatta Kota Jambi,Kota Jambi,DODO,SBM Jambi I Fuel,BOA1,BOA2,NOT CERTIFIED,72.19,70.67,68.46,76.12,Basic,"APAR, CCTV, Izin Prinsip"
2025-11-20,2025-11-17,74-93403,VII,2025,"JL. POROS KENDARI-UNAAHA, DESA LAHO",Kab Konawe,,SBM Sultra III Fuel,BOA1,BOA2,NOT CERTIFIED,62.43,63.33,31.14,85.19,Basic,Pelumas
2025-11-18,2025-11-17,74-95512,VII,2025,"JL KADOODAN LINGKI, BITUNG",Kota Bitung,,SBM Sulutgo I Fuel,BOA1,CA,CERTIFIED,97.77,96.33,99.09,97.85,Basic,
2025-11-18,2025-11-17,64-79106,VI,2025,JL. SEDAU SINGKAWANG,Kota Singkawang,,SBM Kalbar I Fuel,BOA1,BOA2,NOT CERTIFIED,72.69,56.67,92.14,69.86,Basic,"Izin Prinsip, Masa Berlaku APAR, APAR, Pelumas"
2025-11-18,2025-11-17,54-63318,V,2025,Jl. Raya Lembehan - Parang,Kab Magetan,DODO,SBM Kediri III Fuel,BOA1,BOA2,NOT CERTIFIED,62.94,56.67,77.64,56.62,Basic,"APAR, Pelumas, Izin Prinsip, Masa Berlaku APAR, HP, CCTV"
2025-11-18,2025-11-17,64-71104,VI,2025,JL. ISBAT KEL. KUPANG,Kab Tapin,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,41.76,19.67,38.00,61.21,Basic,"Pelumas, Nol, Trims, Masa Berlaku APAR, APAR, Salam, Izin Prinsip"
2025-11-20,2025-11-17,34-42312,III,2025,JLRYPANDEGLANG-MALINGPING DSKERT,Kab Lebak,,SBM Banten III Fuel,BOA1,BOA2,NOT CERTIFIED,75.13,76.33,73.56,74.63,Basic,"Izin Prinsip, APAB, Pelumas, HP"
2025-11-20,2025-11-17,54-80144,V,2025,JL. GATOT SUBROTO BARAT,Kota Denpasar,,SBM Bali I Fuel,BOA1,BOA2,NOT CERTIFIED,74.1,69.67,93.01,62.38,Basic,APAR
2025-11-19,2025-11-17,74-91399,VII,2025,JL. A DEPU NO.59,Kab Polewali Mandar,,SBM Sulselbar V Fuel,BOA1,BOA2,NOT CERTIFIED,56.31,60.67,29.38,73.12,Basic,"CCTV, Pelumas, Izin Prinsip"
2025-11-18,2025-11-17,63-707003,VI,2025,"JL TRIKORA KEL GUNTUNGPAYUNG, KEC",Kota Banjarbaru,,SBM Kalsel I Fuel,BOA1,BOA2,NOT CERTIFIED,86.17,72.67,97.51,87.71,Basic,
2025-11-18,2025-11-17,34-43321,III,2025,JL. RAYA NAGRAK DESA BALEKAMBANG KE,Kab Sukabumi,,SBM Sukabumi I Fuel,BOA1,BOA2,NOT CERTIFIED,90.41,81.00,96.17,92.87,Basic,Pelumas
2025-11-18,2025-11-17,64-79123,VI,2025,JL. BASUKI RAHMAT DS. BHAKTI MULYA,Kab Bengkayang,,SBM Kalbar I Fuel,BOA1,BOA2,NOT CERTIFIED,58.27,51.67,66.56,56.75,Basic,"APAR, Pelumas, Izin Prinsip, APAB, Masa Berlaku APAR"
2025-11-24,2025-11-17,14-252513,I,2025,JL. BANDAR BUAT,Kota Padang,,SBM Sumatera Barat I Fuel,BOA1,BOA2,NOT CERTIFIED,92.46,84.00,100.00,92.78,Basic,Izin Prinsip
2025-11-24,2025-11-17,24-331148,II,2025,JL RAYA KOBA KM30 KURAU BARAT,Kab Bangka Tengah,,SBM Babel I,BOA1,BOA2,NOT CERTIFIED,85.01,93.33,77.20,84.62,Basic,
2025-11-18,2025-11-17,64-71107,VI,2025,JL. A. YANI KM.96 KEC.TAPIAN SELATA,Kab Tapin,,SBM Kalsel II Fuel,BOA1,BOA2,NOT CERTIFIED,60.99,22.00,79.21,76.07,Basic,"Salam, Pelumas, Masa Berlaku APAR, APAR, Izin Prinsip"
2025-11-17,2025-11-17,34-42305,III,2025,JLRYMALINGPING SEKETI PICUNG,Kab Pandeglang,,SBM Banten III Fuel,BOA1,CA,CERTIFIED,91.17,82.67,100.00,90.95,Basic,
2025-11-18,2025-11-17,64-79118,VI,2025,"JL. PASIR PANJANG RT.54/09, KEL. SE",Kota Singkawang,,SBM Kalbar I Fuel,BOA1,BOA2,NOT CERTIFIED,54.2,52.67,60.94,50.08,Basic,"Masa Berlaku APAR, Pelumas, Izin Prinsip, APAB"
2025-11-20,2025-11-17,54-83314,V,2025,JL HAJI MANSYUR KEL PEMENANG BARA,Kab Lombok Utara,,SBM NTB I Fuel,BOA1,BOA2,NOT CERTIFIED,78.75,80.67,75.99,79.29,Basic,APAR
2025-11-24,2025-11-15,24-38525,II,2025,JL RAYA BENGKULU-TAIS DS LUBUK SA,Kab Seluma,,SBM Bengkulu II Fuel,BOA1,CA,CERTIFIED,93.3,82.33,100.00,96.50,Basic,
2025-11-17,2025-11-15,64-75123,VI,2025,JL. APT. PRANOTO KEL. SUNGAI KELEDA,Kota Samarinda,,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,33.32,18.67,29.53,47.15,Basic,"HP, Izin Prinsip, APAB, Pelumas, APAR, Nol, Salam, Masa Berlaku APAR"
2025-11-17,2025-11-15,34-43223,III,2025,JLCIANJUR-JONGGOL DSSUKASIRNA,Kab Cianjur,,SBM Sukabumi I Fuel,BOA1,BOA2,NOT CERTIFIED,82.25,81.67,71.64,90.70,Basic,
2025-11-18,2025-11-15,54-83601,V,2025,JL RAYA SIKUR PAOKMOTONG,Kab Lombok Timur,,SBM NTB I Fuel,BOA1,CA,CERTIFIED,92.74,90.33,98.08,90.52,Basic,
2025-11-17,2025-11-15,34-44128,III,2025,JL GAGAK LUMAYUNG NO 22 KEL CIMUNC,Kab Garut,,SBM Bandung III Fuel,BOA1,BOA2,NOT CERTIFIED,57.19,55.33,60.09,56.40,Basic,"APAR, CCTV, APAB, Masa Berlaku APAR, Izin Prinsip"
2025-11-17,2025-11-15,64-75118,VI,2025,"JL. HM. RIFADDIN, KEC. SAMARINDA SE",Kota Samarinda,,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,55.56,43.33,67.60,55.51,Basic,"Izin Prinsip, APAR, Pelumas, Masa Berlaku APAR, APAB, Nol"
2025-11-17,2025-11-15,64-71307,VI,2025,"JL. A.YANI, DESA TEMBUK BAHALANG",Kab Hulu Sungai Teng,,SBM Kalsel II Fuel,BOA1,BOA2,NOT CERTIFIED,88.36,81.00,98.94,86.15,Basic,"Izin Prinsip, Pelumas"
2025-11-15,2025-11-15,34-16601,III,2025,JL.JASINGA,Kab Bogor,,SBM Jabode V Fuel,BOA1,CA,CERTIFIED,92.77,82.67,100.00,95.07,Basic,
2025-11-17,2025-11-15,54-63317,V,2025,Ds. Gambiran Kec. Maospati,Kab Magetan,DODO,SBM Kediri III Fuel,BOA1,BOA2,NOT CERTIFIED,63.22,58.67,82.24,52.21,Basic,"DU Dispenser, APAR, Izin Prinsip, Pelumas, CCTV, Masa Berlaku APAR"
2025-11-18,2025-11-15,73-92718,VII,2025,JL GATOT SUBROTO V NO 12 RT 005,Kab Bone,,SBM Sulselbar II Fuel,BOA1,BOA2,NOT CERTIFIED,62.84,45.67,63.88,74.80,Basic,"Pelumas, Izin Prinsip, HP, Masa Berlaku APAR"
2025-11-18,2025-11-15,54-83609,V,2025,DS LENEK KEC AIKMEZ,Kab Lombok Timur,,SBM NTB I Fuel,BOA1,BOA2,NOT CERTIFIED,51.03,52.67,38.42,59.44,Basic,"Produk JBU, APAR, Pelumas, Izin Prinsip"
2025-11-18,2025-11-15,44-53138,IV,2025,DESA TIPAR KIDUL KEC AJIBARANG,Kab Banyumas,,SBM Tegal III Fuel,BOA1,CA,CERTIFIED,98.09,96.33,100.00,97.76,Basic,
2025-11-17,2025-11-15,64-75112,VI,2025,JL.C.MANGUNKUSUMO,Kota Samarinda,,SBM Kaltimut II Fuel,BOA1,BOA2,NOT CERTIFIED,69.96,61.00,82.85,66.65,Basic,"Pelumas, Izin Prinsip"
2025-11-24,2025-11-15,14-255512,I,2025,JL. KAMP. PONDOK PARIAMAN,Kota Pariaman,,SBM Sumatera Barat I Fuel,BOA1,BOA2,NOT CERTIFIED,59.23,58.00,70.29,51.90,Basic,"Pelumas, CCTV, Izin Prinsip, Masa Berlaku APAR, Grounding, APAR"
2025-11-17,2025-11-15,54-63305,V,2025,JL. RAYA MAOSPATI,Kab Magetan,DODO,SBM Kediri III Fuel,BOA1,CA,CERTIFIED,86.68,84.00,87.54,88.27,Basic,
2025-11-17,2025-11-15,64-786003,VI,2025,JLSINTANG PSIBAU KM 8,Kab Sintang,,SBM Kalbar II Fuel,BOA1,BOA2,NOT CERTIFIED,67.74,70.67,55.64,74.77,Basic,"Izin Prinsip, Pelumas"
2025-11-17,2025-11-15,54-81106,V,2025,LOKASI DESA BONDALEM KEC. TEJAKULA,Kab Buleleng,,SBM Bali III Fuel,BOA1,CA,CERTIFIED,93.05,87.33,100.00,91.87,Basic,
2025-11-18,2025-11-15,54-83603,V,2025,DS MABEN DAYA LOMBOK TIMUR,Kab Lombok Timur,,SBM NTB I Fuel,BOA1,BOA2,NOT CERTIFIED,76.12,59.00,87.69,80.28,Basic,APAR
2025-11-18,2025-11-15,74-94619,VII,2025,JL PULAU SABANG,Kab Poso,,SBM Sulteng II Fuel,BOA1,BOA2,NOT CERTIFIED,71.78,63.00,83.39,69.73,Basic,"APAB, Masa Berlaku APAR, APAR, Pelumas"
2025-11-24,2025-11-14,24-36102,II,2025,Jl. Lintas Timur Aur Duri Jambi,Kota Jambi,DODO,SBM Jambi I Fuel,BOA1,BOA2,NOT CERTIFIED,27.19,27.67,7.19,41.08,Basic,"Masa Berlaku APAR, HP, APAR, Salam, Pelumas, Produk JBU, CCTV, APAB, Izin Prinsip, Grounding"
2025-11-24,2025-11-14,14-202154,I,2025,JL. P.SIANTAR. KM.2-T.TINGGI.,Kota Tebing Tinggi,,SBM Medan II Fuel,BOA1,BOA2,NOT CERTIFIED,60.36,42.67,86.89,53.27,Basic,"Masa Berlaku APAR, Izin Prinsip, Pelumas, APAR, DU Dispenser, APAB"
2025-11-17,2025-11-14,54-63314,V,2025,Jl. Mayjen sukowati Magetan,Kab Magetan,DODO,SBM Kediri III Fuel,BOA1,BOA2,NOT CERTIFIED,54.88,58.67,60.18,47.82,Basic,"APAR, Izin Prinsip, Pelumas, HP, CCTV, APAB, Masa Berlaku APAR"
2025-11-17,2025-11-14,54-63503,V,2025,Ds. Purworejo Kab. Pacitan,Kab Pacitan,DODO,SBM Kediri III Fuel,BOA1,BOA2,NOT CERTIFIED,70.83,60.33,85.34,67.80,Basic,"Pelumas, Masa Berlaku APAR, APAR, HP"
2025-11-17,2025-11-14,64-73111,VI,2025,JL. BUKIT KEMINTING KEL. PALANGKA,Kota Palangkaraya,,SBM Kalteng I Fuel,BOA1,BOA2,NOT CERTIFIED,77.9,66.00,98.99,71.00,Basic,Pelumas
2025-11-17,2025-11-14,54-83304,V,2025,JL RY SENGGIGI MENINTING BATULAYAR,Kab Lombok Barat,,SBM NTB I Fuel,BOA1,BOA2,NOT CERTIFIED,83.25,81.67,92.14,77.68,Basic,APAR
2025-11-24,2025-11-14,14-206189,I,2025,JL. SUTOYO PDG. HILIR T.TINGGI,Kota Tebing Tinggi,DODO,SBM Medan II Fuel,BOA1,BOA2,NOT CERTIFIED,55.07,41.67,68.73,53.98,Basic,"Masa Berlaku APAR, APAB, Pelumas, Grounding, Izin Prinsip, DU Dispenser, APAR"
2025-11-17,2025-11-14,44-53308,IV,2025,"JLKARANGREJA,GUALAWA,KARANGREJA",Kab Purbalingga,,SBM Tegal III Fuel,BOA1,BOA2,NOT CERTIFIED,56.68,51.67,69.54,50.23,Basic,"Izin Prinsip, Masa Berlaku APAR, APAR, Grounding, Pelumas, HP"
